gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,ChargeRatio,TotalServices,MonthlyToTenureRatio,Senior_With_Partner,Cluster
Female,,No,No,2,,No,DSL,,,,,,,Month-to-month,Yes,Credit card (automatic),49.05,91.1,1,0-1yr,0.5384193194291987,0.0,16.349999999999998,0,1
Male,,No,No,22,,No phone service,DSL,,,,,,,Two year,No,Bank transfer (automatic),56.75,1304.85,0,1-2yr,0.04349158907154079,0.0,2.467391304347826,0,1
Male,,No,No,7,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Bank transfer (automatic),98.05,713.0,1,0-1yr,0.13751753155680224,0.0,12.25625,0,1
Male,,No,No,1,,No,No,,,,,,,Month-to-month,No,Mailed check,21.1,21.1,0,0-1yr,1.0,0.0,10.55,0,1
Female,,Yes,Yes,59,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Bank transfer (automatic),96.65,5580.8,0,4-5yr,0.017318305619266054,0.0,1.6108333333333333,0,0
Female,,Yes,Yes,58,,Yes,No,,,,,,,One year,Yes,Credit card (automatic),24.5,1497.9,0,4-5yr,0.016356232058214834,0.0,0.4152542372881356,0,1
Female,,No,No,41,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Bank transfer (automatic),114.5,4527.45,1,3-4yr,0.02529017438072204,0.0,2.7261904761904763,0,0
Female,,No,No,59,,Yes,Fiber optic,,,,,,,Two year,Yes,Credit card (automatic),79.2,4590.35,0,4-5yr,0.017253586327839923,0.0,1.32,0,0
Female,,Yes,Yes,3,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,69.55,200.2,0,0-1yr,0.34740259740259744,0.0,17.3875,0,1
Male,,No,No,32,,No,No,,,,,,,Two year,Yes,Bank transfer (automatic),20.05,614.45,0,2-3yr,0.03263080803971031,0.0,0.6075757575757575,0,1
Male,,Yes,No,46,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,98.85,4564.9,0,3-4yr,0.021654362636640452,0.0,2.103191489361702,0,0
Male,,Yes,Yes,0,,Yes,No,,,,,,,Two year,No,Mailed check,25.75,1397.475,0,,0.018426089912163008,0.0,25.75,0,1
Male,,No,No,2,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,80.95,171.15,1,0-1yr,0.47297692082968157,0.0,26.983333333333334,0,1
Female,,Yes,Yes,52,,No,No,,,,,,,One year,No,Credit card (automatic),19.6,1012.4,0,4-5yr,0.019359936783879893,0.0,0.369811320754717,0,1
Female,,No,No,13,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,74.3,940.35,1,1-2yr,0.0790131334077737,0.0,5.307142857142857,0,1
Female,,No,No,11,,No,Fiber optic,,,,,,,Month-to-month,No,Bank transfer (automatic),89.7,1047.7,1,0-1yr,0.08561611148229455,0.0,7.4750000000000005,0,1
Male,,No,No,32,,Yes,Fiber optic,,,,,,,Month-to-month,No,Bank transfer (automatic),87.65,2766.4,0,2-3yr,0.031683776749566225,0.0,2.6560606060606062,0,0
Male,,Yes,No,17,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),100.45,1622.45,1,1-2yr,0.061912539677648,0.0,5.580555555555556,0,1
Female,,No,No,16,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),74.75,1129.35,0,1-2yr,0.06618851551777571,0.0,4.397058823529412,0,1
Female,,No,No,51,,Yes,Fiber optic,,,,,,,One year,No,Bank transfer (automatic),107.45,5680.9,0,4-5yr,0.018914256543857488,0.0,2.066346153846154,0,0
Male,,No,No,29,,No,DSL,,,,,,,One year,Yes,Bank transfer (automatic),75.35,2243.9,0,2-3yr,0.03357992780426935,0.0,2.5116666666666663,0,1
Male,,Yes,No,70,,No,DSL,,,,,,,Two year,No,Credit card (automatic),64.95,4523.25,0,5-6yr,0.014359144420494114,0.0,0.9147887323943662,0,0
Female,,Yes,Yes,71,,Yes,Fiber optic,,,,,,,Two year,No,Electronic check,100.45,7159.7,0,5-6yr,0.014029917454641955,0.0,1.395138888888889,0,0
Male,,Yes,Yes,41,,Yes,DSL,,,,,,,One year,No,Bank transfer (automatic),68.5,2839.95,0,3-4yr,0.024120142960263387,0.0,1.630952380952381,0,1
Male,,No,No,1,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,80.55,80.55,0,0-1yr,1.0,0.0,40.275,0,1
Female,,Yes,No,7,,No,DSL,,,,,,,Month-to-month,No,Bank transfer (automatic),81.25,580.1,0,0-1yr,0.14006205826581622,0.0,10.15625,0,1
Male,,Yes,Yes,25,,No,Fiber optic,,,,,,,One year,Yes,Electronic check,90.4,2178.6,1,2-3yr,0.04149453777655376,0.0,3.476923076923077,0,1
Male,,Yes,Yes,67,,Yes,Fiber optic,,,,,,,One year,No,Electronic check,89.55,6038.55,0,5-6yr,0.014829719055071166,0.0,1.3169117647058823,0,0
Male,,Yes,Yes,5,,Yes,DSL,,,,,,,Month-to-month,Yes,Mailed check,55.7,259.4,0,0-1yr,0.21472629144178879,0.0,9.283333333333333,0,1
Male,,No,Yes,15,,Yes,No,,,,,,,Month-to-month,Yes,Electronic check,24.8,324.15,0,1-2yr,0.0765077896035786,0.0,1.55,0,1
Female,,Yes,Yes,20,,No,No,,,,,,,Month-to-month,No,Electronic check,20.0,417.65,0,1-2yr,0.04788698671136119,0.0,0.9523809523809523,0,1
Male,,Yes,Yes,3,,No,DSL,,,,,,,Month-to-month,Yes,Mailed check,56.15,168.15,1,0-1yr,0.33392804044008323,0.0,14.0375,0,1
Male,,Yes,Yes,54,,Yes,Fiber optic,,,,,,,One year,Yes,Electronic check,105.2,5637.85,0,4-5yr,0.01865959541314508,0.0,1.9127272727272728,0,0
Male,,No,No,42,,No,No,,,,,,,One year,Yes,Mailed check,19.55,839.4,0,3-4yr,0.023290445556349775,0.0,0.45465116279069767,0,1
Female,,Yes,No,9,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,79.75,769.1,0,0-1yr,0.10369262774671693,0.0,7.975,0,1
Female,,No,No,63,,Yes,Fiber optic,,,,,,,Two year,No,Bank transfer (automatic),97.45,6253.0,0,5-6yr,0.015584519430673278,0.0,1.52265625,0,0
Female,,Yes,No,69,,Yes,No,,,,,,,Two year,No,Bank transfer (automatic),24.25,1641.8,0,5-6yr,0.014770373979778293,0.0,0.3464285714285714,0,1
Female,,No,No,69,,Yes,No,,,,,,,Two year,No,Credit card (automatic),24.6,1678.05,0,5-6yr,0.014659873066952715,0.0,0.3514285714285714,0,1
Male,,Yes,No,40,,No,DSL,,,,,,,Month-to-month,Yes,Mailed check,50.15,2058.5,0,3-4yr,0.02436239980568375,0.0,1.223170731707317,0,1
Male,,No,No,60,,No phone service,DSL,,,,,,,Two year,No,Bank transfer (automatic),39.6,2424.5,0,4-5yr,0.016333264590637244,0.0,0.6491803278688525,0,1
Female,,No,No,4,,No,Fiber optic,,,,,,,Month-to-month,Yes,Bank transfer (automatic),94.4,387.2,1,0-1yr,0.243801652892562,0.0,18.880000000000003,0,1
Female,,No,No,71,,Yes,DSL,,,,,,,Two year,No,Mailed check,89.85,6293.45,0,5-6yr,0.01427674804757327,0.0,1.2479166666666666,0,0
Female,,Yes,No,37,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),78.95,2839.65,1,3-4yr,0.027802722166464178,0.0,2.0776315789473685,0,0
Male,,Yes,No,32,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),98.85,3145.9,0,2-3yr,0.03142185066276741,0.0,2.995454545454545,0,0
Male,,No,No,39,,Yes,DSL,,,,,,,Two year,Yes,Credit card (automatic),53.85,2200.7,0,3-4yr,0.024469486981415007,0.0,1.34625,0,1
Female,,No,No,38,,Yes,No,,,,,,,One year,Yes,Electronic check,24.25,914.4,0,3-4yr,0.026520122484689414,0.0,0.6217948717948718,0,1
Male,,No,No,52,,Yes,Fiber optic,,,,,,,Two year,Yes,Credit card (automatic),89.45,4577.75,0,4-5yr,0.01954016711266452,0.0,1.687735849056604,0,0
Female,,Yes,Yes,48,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),105.25,4997.5,0,3-4yr,0.021060530265132566,0.0,2.1479591836734695,0,0
Male,,Yes,Yes,70,,No phone service,DSL,,,,,,,Two year,No,Bank transfer (automatic),59.5,4144.8,0,5-6yr,0.014355336807566106,0.0,0.8380281690140845,0,0
Male,,No,No,20,,No,Fiber optic,,,,,,,Month-to-month,No,Credit card (automatic),70.55,1493.55,0,1-2yr,0.047236450068628436,0.0,3.3595238095238096,0,1
Female,,No,No,50,,Yes,DSL,,,,,,,One year,Yes,Credit card (automatic),82.5,4179.1,0,4-5yr,0.019741092579742048,0.0,1.6176470588235294,0,0
Female,,No,No,19,,No phone service,DSL,,,,,,,One year,Yes,Credit card (automatic),44.85,893.55,1,1-2yr,0.0501930501930502,0.0,2.2425,0,1
Male,,Yes,Yes,25,,No,DSL,,,,,,,One year,Yes,Bank transfer (automatic),61.6,1611.0,0,2-3yr,0.03823711980136561,0.0,2.3692307692307693,0,1
Male,,No,No,12,,No,DSL,,,,,,,Month-to-month,Yes,Bank transfer (automatic),49.05,593.05,0,0-1yr,0.0827080347356884,0.0,3.773076923076923,0,1
Male,,Yes,No,39,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,105.65,4284.8,1,3-4yr,0.024656926811053026,0.0,2.6412500000000003,0,0
Male,,No,No,7,,No,Fiber optic,,,,,,,Month-to-month,No,Mailed check,74.65,544.55,1,0-1yr,0.13708566706454872,0.0,9.33125,0,1
Female,,Yes,Yes,23,,No,DSL,,,,,,,One year,Yes,Mailed check,66.25,1533.8,0,1-2yr,0.04319337592906507,0.0,2.7604166666666665,0,1
Male,,No,No,27,,No,No,,,,,,,Month-to-month,Yes,Electronic check,19.4,529.8,0,2-3yr,0.03661759154397886,0.0,0.6928571428571428,0,1
Male,,No,No,47,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),86.05,3865.6,0,3-4yr,0.022260451158940396,0.0,1.7927083333333333,0,0
Male,,Yes,Yes,26,,No,No,,,,,,,Two year,Yes,Credit card (automatic),19.15,515.75,0,2-3yr,0.037130392632089185,0.0,0.7092592592592593,0,1
Female,,Yes,No,14,,Yes,DSL,,,,,,,Month-to-month,Yes,Bank transfer (automatic),64.7,941.0,1,1-2yr,0.06875664187035069,0.0,4.3133333333333335,0,1
Female,,Yes,No,11,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Bank transfer (automatic),104.05,1133.65,1,0-1yr,0.09178317822961231,0.0,8.670833333333333,0,1
Male,,No,Yes,2,,No,No,,,,,,,Month-to-month,No,Mailed check,19.25,48.35,0,0-1yr,0.3981385729058945,0.0,6.416666666666667,0,1
Female,,Yes,Yes,26,,No,Fiber optic,,,,,,,Month-to-month,No,Electronic check,81.95,2070.05,0,2-3yr,0.03958841573875027,0.0,3.035185185185185,0,1
Female,,Yes,No,72,,Yes,Fiber optic,,,,,,,Two year,Yes,Bank transfer (automatic),114.65,8333.95,0,5-6yr,0.013756981983333232,0.0,1.5705479452054796,0,0
Female,,Yes,Yes,63,,No,No,,,,,,,Two year,No,Credit card (automatic),20.0,1209.25,0,5-6yr,0.016539177175935497,0.0,0.3125,0,1
Male,,Yes,Yes,71,,No,No,,,,,,,Two year,No,Mailed check,19.8,1396.25,0,5-6yr,0.014180841539838854,0.0,0.275,0,1
Male,,Yes,Yes,11,,Yes,DSL,,,,,,,Month-to-month,Yes,Bank transfer (automatic),65.15,723.35,0,0-1yr,0.09006704914633304,0.0,5.429166666666667,0,1
Male,,Yes,No,14,,No,No,,,,,,,One year,No,Mailed check,19.65,228.65,0,1-2yr,0.08593920839711348,0.0,1.3099999999999998,0,1
Female,,No,Yes,13,,Yes,DSL,,,,,,,Two year,No,Credit card (automatic),88.95,1161.75,0,1-2yr,0.07656552614590058,0.0,6.353571428571429,0,1
Male,,No,Yes,6,,No,No,,,,,,,Month-to-month,Yes,Mailed check,20.2,98.35,0,0-1yr,0.2053889171326894,0.0,2.8857142857142857,0,1
Male,,Yes,Yes,11,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),75.2,775.3,0,0-1yr,0.09699471172449375,0.0,6.266666666666667,0,1
Male,,Yes,No,18,,Yes,DSL,,,,,,,Month-to-month,No,Credit card (automatic),56.8,1074.65,0,1-2yr,0.05285441771739635,0.0,2.9894736842105263,0,1
Male,,No,No,1,,No phone service,DSL,,,,,,,Month-to-month,Yes,Electronic check,35.55,35.55,1,0-1yr,1.0,0.0,17.775,0,1
Female,,Yes,No,32,,No,Fiber optic,,,,,,,Month-to-month,Yes,Bank transfer (automatic),75.5,2324.7,0,2-3yr,0.03247730890007313,0.0,2.287878787878788,0,1
Male,,No,No,29,,No phone service,DSL,,,,,,,One year,No,Mailed check,35.6,1072.6,0,2-3yr,0.033190378519485364,0.0,1.1866666666666668,0,1
Female,,No,No,3,,Yes,DSL,,,,,,,Month-to-month,Yes,Electronic check,60.25,170.5,0,0-1yr,0.3533724340175953,0.0,15.0625,0,1
Female,,No,No,2,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,95.15,196.9,1,0-1yr,0.48324022346368717,0.0,31.71666666666667,0,1
Male,,Yes,Yes,13,,No,Fiber optic,,,,,,,Month-to-month,Yes,Mailed check,96.65,1162.85,1,1-2yr,0.0831147611471815,0.0,6.903571428571429,0,1
Female,,No,No,41,,No phone service,DSL,,,,,,,Month-to-month,Yes,Electronic check,40.35,1677.85,0,3-4yr,0.024048633668087138,0.0,0.9607142857142857,0,1
Female,,No,No,1,,No,No,,,,,,,Month-to-month,No,Electronic check,18.85,18.85,0,0-1yr,1.0,0.0,9.425,0,1
Male,,No,No,7,,No,DSL,,,,,,,Month-to-month,No,Mailed check,54.85,370.4,0,0-1yr,0.1480831533477322,0.0,6.85625,0,1
Female,,Yes,No,52,,No,DSL,,,,,,,One year,Yes,Mailed check,64.3,3410.6,0,4-5yr,0.01885298774409195,0.0,1.2132075471698112,0,0
Female,,Yes,Yes,45,,Yes,No,,,,,,,Two year,Yes,Bank transfer (automatic),24.65,1138.8,0,3-4yr,0.021645591851071302,0.0,0.5358695652173913,0,1
Male,,Yes,No,70,,Yes,DSL,,,,,,,Two year,No,Credit card (automatic),76.1,5264.25,0,5-6yr,0.014456000379921166,0.0,1.0718309859154929,0,0
Female,,No,No,53,,No,No,,,,,,,Two year,No,Mailed check,18.7,1005.7,0,4-5yr,0.01859401411951874,0.0,0.34629629629629627,0,1
Female,,Yes,No,62,,Yes,Fiber optic,,,,,,,One year,Yes,Credit card (automatic),97.95,5936.55,0,5-6yr,0.01649948202238674,0.0,1.5547619047619048,0,0
Female,,Yes,No,60,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),94.1,5475.9,0,4-5yr,0.017184389780675324,0.0,1.542622950819672,0,0
Female,,Yes,No,3,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,80.4,224.05,1,0-1yr,0.35884847132336534,0.0,20.1,0,1
Female,,Yes,No,23,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,95.1,2326.05,0,1-2yr,0.040884761720513314,0.0,3.9625,0,1
Male,,No,Yes,1,,No phone service,DSL,,,,,,,Month-to-month,Yes,Mailed check,31.35,31.35,1,0-1yr,1.0,0.0,15.675,0,1
Female,,No,No,67,,No,DSL,,,,,,,One year,Yes,Bank transfer (automatic),72.35,4991.5,0,5-6yr,0.01449464088951217,0.0,1.0639705882352941,0,0
Female,,No,No,12,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Bank transfer (automatic),89.75,1052.4,1,0-1yr,0.08528126187761306,0.0,6.903846153846154,0,1
Female,,Yes,No,71,,Yes,DSL,,,,,,,Two year,Yes,Bank transfer (automatic),82.7,5831.2,0,5-6yr,0.014182329537659489,0.0,1.1486111111111112,0,0
Male,,No,No,25,,No,No,,,,,,,One year,No,Credit card (automatic),19.9,510.8,0,2-3yr,0.03895849647611589,0.0,0.7653846153846153,0,1
Female,,No,No,5,,Yes,DSL,,,,,,,Month-to-month,Yes,Electronic check,53.8,283.95,0,0-1yr,0.18946997710864588,0.0,8.966666666666667,0,1
Male,,No,No,26,,Yes,DSL,,,,,,,One year,Yes,Credit card (automatic),51.55,1295.4,0,2-3yr,0.039794658020688586,0.0,1.9092592592592592,0,1
Male,,Yes,Yes,1,,No,No,,,,,,,One year,No,Mailed check,19.65,19.65,0,0-1yr,1.0,0.0,9.825,0,1
Male,,No,No,70,,No phone service,DSL,,,,,,,One year,Yes,Credit card (automatic),44.05,3011.65,0,5-6yr,0.014626533627745587,0.0,0.6204225352112676,0,0
Male,,Yes,Yes,72,,Yes,Fiber optic,,,,,,,Two year,Yes,Electronic check,114.0,8093.15,0,5-6yr,0.014085986297053682,0.0,1.5616438356164384,0,0
Male,,Yes,No,60,,No,Fiber optic,,,,,,,One year,Yes,Electronic check,94.4,5610.25,1,4-5yr,0.01682634463704826,0.0,1.5475409836065575,0,0
Female,,Yes,Yes,32,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,100.4,3217.65,0,2-3yr,0.03120289652386058,0.0,3.0424242424242425,0,0
Male,,No,No,1,,No,No,,,,,,,Month-to-month,Yes,Electronic check,19.85,19.85,1,0-1yr,1.0,0.0,9.925,0,1
Female,,No,No,14,,Yes,DSL,,,,,,,One year,Yes,Mailed check,54.25,773.2,0,1-2yr,0.07016295913088463,0.0,3.6166666666666667,0,1
Female,,No,No,13,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),80.0,1029.35,0,1-2yr,0.07771894885121679,0.0,5.714285714285714,0,1
Female,,No,No,6,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),109.9,669.45,1,0-1yr,0.16416461274180297,0.0,15.700000000000001,0,1
Female,,No,No,46,,Yes,DSL,,,,,,,Two year,No,Mailed check,79.2,3593.8,0,3-4yr,0.0220379542545495,0.0,1.6851063829787234,0,0
Male,,No,No,15,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,101.35,1553.95,1,1-2yr,0.06522088870298272,0.0,6.334375,0,1
Male,,Yes,No,43,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,94.3,3953.15,0,3-4yr,0.023854394596714013,0.0,2.143181818181818,0,0
Male,,No,No,39,,No,DSL,,,,,,,Two year,Yes,Bank transfer (automatic),49.8,1971.15,0,3-4yr,0.025264439540369832,0.0,1.2449999999999999,0,1
Male,,No,No,21,,No,DSL,,,,,,,Month-to-month,Yes,Bank transfer (automatic),60.05,1236.15,1,1-2yr,0.04857824697649961,0.0,2.7295454545454545,0,1
Male,,No,No,57,,No phone service,DSL,,,,,,,Month-to-month,Yes,Electronic check,53.75,3196.0,0,4-5yr,0.016817897371714643,0.0,0.9267241379310345,0,0
Female,,Yes,No,53,,No,Fiber optic,,,,,,,One year,Yes,Electronic check,93.45,4872.2,0,4-5yr,0.019180247116292435,0.0,1.7305555555555556,0,0
Male,,Yes,Yes,18,,No,Fiber optic,,,,,,,Month-to-month,Yes,Mailed check,87.9,1500.5,0,1-2yr,0.05858047317560813,0.0,4.626315789473685,0,1
Female,,No,No,1,,Yes,DSL,,,,,,,Month-to-month,Yes,Electronic check,60.15,60.15,1,0-1yr,1.0,0.0,30.075,0,1
Female,,Yes,No,58,,Yes,DSL,,,,,,,One year,Yes,Bank transfer (automatic),61.05,3478.75,0,4-5yr,0.017549407114624504,0.0,1.0347457627118644,0,0
Female,,No,No,71,,Yes,Fiber optic,,,,,,,Two year,No,Bank transfer (automatic),104.05,7413.55,0,5-6yr,0.014035111383884913,0.0,1.4451388888888888,0,0
Female,,No,No,35,,No,Fiber optic,,,,,,,One year,Yes,Electronic check,99.25,3532.0,0,2-3yr,0.02810022650056625,0.0,2.7569444444444446,0,0
Male,,No,No,3,,No,Fiber optic,,,,,,,Month-to-month,No,Credit card (automatic),85.7,256.75,0,0-1yr,0.3337877312560857,0.0,21.425,0,1
Male,,No,No,38,,Yes,Fiber optic,,,,,,,One year,Yes,Electronic check,104.85,3887.25,0,3-4yr,0.02697279567817866,0.0,2.6884615384615382,0,0
Male,,Yes,Yes,35,,Yes,DSL,,,,,,,Two year,Yes,Credit card (automatic),69.15,2490.15,0,2-3yr,0.027769411481236073,0.0,1.9208333333333334,0,1
Male,,No,No,7,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,90.45,593.45,1,0-1yr,0.15241385120903192,0.0,11.30625,0,1
Female,,No,No,47,,No,DSL,,,,,,,Two year,No,Mailed check,74.45,3510.3,0,3-4yr,0.021209013474631798,0.0,1.5510416666666667,0,0
Female,,No,No,14,,No,DSL,,,,,,,Month-to-month,No,Electronic check,50.45,765.45,0,1-2yr,0.06590894245215233,0.0,3.3633333333333337,0,1
Female,,Yes,No,20,,No,DSL,,,,,,,Month-to-month,Yes,Electronic check,60.0,1259.35,0,1-2yr,0.047643625679914245,0.0,2.857142857142857,0,1
Male,,Yes,No,66,,Yes,DSL,,,,,,,Two year,No,Electronic check,85.25,5538.35,0,5-6yr,0.015392671102404144,0.0,1.2723880597014925,0,0
Male,,Yes,No,15,,No,No,,,,,,,Month-to-month,Yes,Credit card (automatic),19.45,340.85,0,1-2yr,0.05706322429221065,0.0,1.215625,0,1
Female,,No,No,42,,No,No,,,,,,,Two year,Yes,Bank transfer (automatic),20.75,844.45,0,3-4yr,0.024572206761797617,0.0,0.48255813953488375,0,1
Female,,Yes,No,17,,Yes,Fiber optic,,,,,,,Month-to-month,No,Electronic check,78.9,1348.95,0,1-2yr,0.058489936617369065,0.0,4.383333333333334,0,1
Male,,No,No,37,,Yes,Fiber optic,,,,,,,One year,Yes,Credit card (automatic),104.5,3778.0,0,3-4yr,0.027660137638962416,0.0,2.75,0,0
Female,,No,No,12,,No,DSL,,,,,,,Month-to-month,Yes,Electronic check,49.4,611.65,0,0-1yr,0.08076514346439957,0.0,3.8,0,1
Male,,Yes,No,53,,No,Fiber optic,,,,,,,One year,Yes,Bank transfer (automatic),94.25,4867.95,1,4-5yr,0.019361332799227603,0.0,1.7453703703703705,0,0
Female,,No,No,60,,Yes,No,,,,,,,Two year,No,Mailed check,25.0,1505.05,0,4-5yr,0.016610743829108668,0.0,0.4098360655737705,0,1
Male,,Yes,Yes,18,,No phone service,DSL,,,,,,,Month-to-month,No,Credit card (automatic),25.55,467.85,0,1-2yr,0.05461152078657689,0.0,1.3447368421052632,0,1
Male,,No,No,1,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,74.9,74.9,1,0-1yr,1.0,0.0,37.45,0,1
Female,,No,No,3,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,70.15,194.2,0,0-1yr,0.3612255406797117,0.0,17.5375,0,1
Female,,No,Yes,9,,No,DSL,,,,,,,Month-to-month,Yes,Credit card (automatic),69.4,571.45,0,0-1yr,0.12144544579578266,0.0,6.94,0,1
Female,,No,No,1,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,80.25,80.25,1,0-1yr,1.0,0.0,40.125,0,1
Male,,Yes,No,56,,Yes,Fiber optic,,,,,,,One year,Yes,Electronic check,93.15,5253.95,0,4-5yr,0.017729517791376014,0.0,1.6342105263157896,0,0
Male,,Yes,Yes,17,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,69.0,1149.65,1,1-2yr,0.06001826642891314,0.0,3.8333333333333335,0,1
Female,,Yes,Yes,11,,Yes,DSL,,,,,,,Month-to-month,Yes,Electronic check,66.35,740.8,1,0-1yr,0.08956533477321814,0.0,5.529166666666666,0,1
Male,,No,No,7,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,69.55,521.35,0,0-1yr,0.13340366356574276,0.0,8.69375,0,1
Female,,Yes,Yes,69,,No,No,,,,,,,Two year,No,Bank transfer (automatic),20.2,1412.65,0,5-6yr,0.014299366438962232,0.0,0.28857142857142853,0,1
Male,,No,No,19,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Bank transfer (automatic),86.0,1532.45,1,1-2yr,0.05611928611047669,0.0,4.3,0,1
Female,,Yes,Yes,3,,No,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,80.3,250.05,1,0-1yr,0.3211357728454309,0.0,20.075,0,1
Male,,Yes,Yes,54,,No,No,,,,,,,Two year,No,Credit card (automatic),20.4,1090.6,0,4-5yr,0.018705299834953237,0.0,0.3709090909090909,0,1
Male,,Yes,No,62,,Yes,No,,,,,,,One year,Yes,Credit card (automatic),23.75,1446.8,0,5-6yr,0.016415537738457286,0.0,0.376984126984127,0,1
Male,,No,No,24,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Credit card (automatic),90.55,2282.55,1,1-2yr,0.03967054390922433,0.0,3.622,0,1
Female,,Yes,Yes,62,,Yes,DSL,,,,,,,Month-to-month,Yes,Credit card (automatic),70.45,4300.45,0,5-6yr,0.01638200653419991,0.0,1.1182539682539683,0,0
Male,,No,No,17,,Yes,DSL,,,,,,,Month-to-month,No,Bank transfer (automatic),65.75,1111.2,0,1-2yr,0.059170266378689704,0.0,3.6527777777777777,0,1
Male,,No,No,9,,No phone service,DSL,,,,,,,Month-to-month,Yes,Mailed check,24.6,190.1,0,0-1yr,0.12940557601262495,0.0,2.46,0,1
Male,,Yes,Yes,64,,No,DSL,,,,,,,Two year,No,Mailed check,69.25,4447.75,0,5-6yr,0.015569670057894442,0.0,1.0653846153846154,0,0
Female,,No,No,2,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Electronic check,75.9,143.35,1,0-1yr,0.5294733170561563,0.0,25.3,0,1
Male,,Yes,Yes,1,,No,DSL,,,,,,,Month-to-month,Yes,Mailed check,45.85,45.85,1,0-1yr,1.0,0.0,22.925,0,1
Female,,Yes,No,16,,No phone service,DSL,,,,,,,Month-to-month,Yes,Electronic check,49.95,810.2,1,1-2yr,0.06165144408787954,0.0,2.9382352941176473,0,1
Female,,Yes,No,72,,Yes,No,,,,,,,Two year,No,Bank transfer (automatic),24.65,1830.05,0,5-6yr,0.013469577333952624,0.0,0.3376712328767123,0,1
Male,,No,No,30,,Yes,Fiber optic,,,,,,,One year,No,Bank transfer (automatic),90.4,2820.65,0,2-3yr,0.03204935032705228,0.0,2.916129032258065,0,0
Female,,Yes,No,49,,Yes,Fiber optic,,,,,,,Month-to-month,Yes,Mailed check,100.85,4847.35,0,4-5yr,0.02080518221296172,0.0,2.017,0,0
Male,,Yes,No,61,,Yes,DSL,,,,,,,Two year,No,Credit card (automatic),75.35,4729.3,0,5-6yr,0.015932590446789165,0.0,1.2153225806451613,0,0
Male,,Yes,Yes,47,,Yes,Fiber optic,,,,,,,Month-to-month,No,Electronic check,87.2,4017.45,0,3-4yr,0.02170531058258348,0.0,1.8166666666666667,0,0
Male,,No,No,20,,No,DSL,,,,,,,Month-to-month,No,Credit card (automatic),64.4,1398.6,0,1-2yr,0.046046046046046056,0.0,3.066666666666667,0,1
Male,,Yes,Yes,34,,No,Fiber optic,,,,,,,Month-to-month,No,Electronic check,78.3,2564.3,1,2-3yr,0.03053464883203993,0.0,2.237142857142857,0,1
Female,,Yes,Yes,70,,Yes,No,,,,,,,Two year,No,Bank transfer (automatic),24.7,1685.9,0,5-6yr,0.01465092828756154,0.0,0.34788732394366195,0,1
Male,,No,Yes,54,,No,Fiber optic,,,,,,,One year,Yes,Electronic check,105.85,5826.65,0,4-5yr,0.018166527936292726,0.0,1.9245454545454543,0,0
